ファックス,,fax,,[sound:ファックス.wav]
fax,,ファックス,,[sound:ファックス.wav]
増える,(ふえる),to increase,,[sound:増える.wav]
to increase,,増える,(ふえる),[sound:増える.wav]
深い,(ふかい),deep,,[sound:深い.wav]
deep,,深い,(ふかい),[sound:深い.wav]
複雑,(ふくざつ),"complexity,complication",,[sound:複雑.wav]
"complexity,complication",,複雑,(ふくざつ),[sound:複雑.wav]
復習,(ふくしゅう),revision,,[sound:復習.wav]
revision,,復習,(ふくしゅう),[sound:復習.wav]
部長,(ぶちょう),head of a section,,[sound:部長.wav]
head of a section,,部長,(ぶちょう),[sound:部長.wav]
普通,(ふつう),"usually, or a train that stops at every station",,[sound:普通.wav]
"usually, or a train that stops at every station",,普通,(ふつう),[sound:普通.wav]
葡萄,(ぶどう),grapes,,[sound:葡萄.wav]
grapes,,葡萄,(ぶどう),[sound:葡萄.wav]
太る,(ふとる),to become fat,,[sound:太る.wav]
to become fat,,太る,(ふとる),[sound:太る.wav]
布団,(ふとん),"Japanese bedding, futon",,[sound:布団.wav]
"Japanese bedding, futon",,布団,(ふとん),[sound:布団.wav]
舟,(ふね),ship,,[sound:舟.wav]
ship,,舟,(ふね),[sound:舟.wav]
不便,(ふべん),inconvenience,,[sound:不便.wav]
inconvenience,,不便,(ふべん),[sound:不便.wav]
踏む,(ふむ),to step on,,[sound:踏む.wav]
to step on,,踏む,(ふむ),[sound:踏む.wav]
降り出す,(ふりだす),to start to rain,,[sound:降り出す.wav]
to start to rain,,降り出す,(ふりだす),[sound:降り出す.wav]
プレゼント,,present,,[sound:プレゼント.wav]
present,,プレゼント,,[sound:プレゼント.wav]
文化,(ぶんか),culture,,[sound:文化.wav]
culture,,文化,(ぶんか),[sound:文化.wav]
文学,(ぶんがく),literature,,[sound:文学.wav]
literature,,文学,(ぶんがく),[sound:文学.wav]
文法,(ぶんぽう),grammar,,[sound:文法.wav]
grammar,,文法,(ぶんぽう),[sound:文法.wav]
別,(べつ),different,,[sound:別.wav]
different,,別,(べつ),[sound:別.wav]
ベル,,bell,,[sound:ベル.wav]
bell,,ベル,,[sound:ベル.wav]
変,(へん),strange,,[sound:変.wav]
strange,,変,(へん),[sound:変.wav]
返事,(へんじ),reply,,[sound:返事.wav]
reply,,返事,(へんじ),[sound:返事.wav]
貿易,(ぼうえき),trade,,[sound:貿易.wav]
trade,,貿易,(ぼうえき),[sound:貿易.wav]
放送,(ほうそう),to broadcast,,[sound:放送.wav]
to broadcast,,放送,(ほうそう),[sound:放送.wav]
法律,(ほうりつ),law,,[sound:法律.wav]
law,,法律,(ほうりつ),[sound:法律.wav]
僕,(ぼく),I (used by males),,[sound:僕.wav]
I (used by males),,僕,(ぼく),[sound:僕.wav]
星,(ほし),star,,[sound:星.wav]
star,,星,(ほし),[sound:星.wav]
程,(ほど),extent,,[sound:程.wav]
extent,,程,(ほど),[sound:程.wav]
ほとんど,,mostly,,[sound:ほとんど.wav]
mostly,,ほとんど,,[sound:ほとんど.wav]
ほめる,,to praise,,[sound:ほめる.wav]
to praise,,ほめる,,[sound:ほめる.wav]
翻訳,(ほんやく),translation,,[sound:翻訳.wav]
translation,,翻訳,(ほんやく),[sound:翻訳.wav]
参る,(まいる),"(humble) to go,to come",,[sound:参る.wav]
"(humble) to go,to come",,参る,(まいる),[sound:参る.wav]
負ける,(まける),to lose,,[sound:負ける.wav]
to lose,,負ける,(まける),[sound:負ける.wav]
まじめ,,serious,,[sound:まじめ.wav]
serious,,まじめ,,[sound:まじめ.wav]
先ず,(まず),first of all,,[sound:先ず.wav]
first of all,,先ず,(まず),[sound:先ず.wav]
または,,"or,otherwise",,[sound:または.wav]
"or,otherwise",,または,,[sound:または.wav]
間違える,(まちがえる),to make a mistake,,[sound:間違える.wav]
to make a mistake,,間違える,(まちがえる),[sound:間違える.wav]
間に合う,(まにあう),to be in time for,,[sound:間に合う.wav]
to be in time for,,間に合う,(まにあう),[sound:間に合う.wav]
周り,(まわり),surroundings,,[sound:周り.wav]
surroundings,,周り,(まわり),[sound:周り.wav]
回る,(まわる),to go around,,[sound:回る.wav]
to go around,,回る,(まわる),[sound:回る.wav]
漫画,(まんが),comic,,[sound:漫画.wav]
comic,,漫画,(まんが),[sound:漫画.wav]
真ん中,(まんなか),middle,,[sound:真ん中.wav]
middle,,真ん中,(まんなか),[sound:真ん中.wav]
見える,(みえる),to be in sight,,[sound:見える.wav]
to be in sight,,見える,(みえる),[sound:見える.wav]
湖,(みずうみ),lake,,[sound:湖.wav]
lake,,湖,(みずうみ),[sound:湖.wav]
味噌,(みそ),bean paste,,[sound:味噌.wav]
bean paste,,味噌,(みそ),[sound:味噌.wav]
見つかる,(みつかる),to be discovered,,[sound:見つかる.wav]
to be discovered,,見つかる,(みつかる),[sound:見つかる.wav]
見つける,(みつける),to discover,,[sound:見つける.wav]
to discover,,見つける,(みつける),[sound:見つける.wav]
皆,(みな),everybody,,[sound:皆.wav]
everybody,,皆,(みな),[sound:皆.wav]
港,(みなと),harbour,,[sound:港.wav]
harbour,,港,(みなと),[sound:港.wav]
向かう,(むかう),to face,,[sound:向かう.wav]
to face,,向かう,(むかう),[sound:向かう.wav]
迎える,(むかえる),to go out to meet,,[sound:迎える.wav]
to go out to meet,,迎える,(むかえる),[sound:迎える.wav]
昔,(むかし),"olden days, former",,[sound:昔.wav]
"olden days, former",,昔,(むかし),[sound:昔.wav]
虫,(むし),insect,,[sound:虫.wav]
insect,,虫,(むし),[sound:虫.wav]
息子,(むすこ),(humble) son,,[sound:息子.wav]
(humble) son,,息子,(むすこ),[sound:息子.wav]
娘,(むすめ),(humble) daughter,,[sound:娘.wav]
(humble) daughter,,娘,(むすめ),[sound:娘.wav]
無理,(むり),impossible,,[sound:無理.wav]
impossible,,無理,(むり),[sound:無理.wav]
召し上がる,(めしあがる),(polite) to eat,,[sound:召し上がる.wav]
(polite) to eat,,召し上がる,(めしあがる),[sound:召し上がる.wav]
珍しい,(めずらしい),rare,,[sound:珍しい.wav]
rare,,珍しい,(めずらしい),[sound:珍しい.wav]
申し上げる,(もうしあげる),"(humble) to say,to tell",,[sound:申し上げる.wav]
"(humble) to say,to tell",,申し上げる,(もうしあげる),[sound:申し上げる.wav]
申す,(もうす),"(humble) to be called,to say",,[sound:申す.wav]
"(humble) to be called,to say",,申す,(もうす),[sound:申す.wav]
もうすぐ,,soon,,[sound:もうすぐ.wav]
soon,,もうすぐ,,[sound:もうすぐ.wav]
もし,,if,,[sound:もし.wav]
if,,もし,,[sound:もし.wav]
もちろん,,of course,,[sound:もちろん.wav]
of course,,もちろん,,[sound:もちろん.wav]
最も,(もっとも),extremely,,[sound:最も.wav]
extremely,,最も,(もっとも),[sound:最も.wav]
戻る,(もどる),to turn back,,[sound:戻る.wav]
to turn back,,戻る,(もどる),[sound:戻る.wav]
木綿,(もめん),cotton,,[sound:木綿.wav]
cotton,,木綿,(もめん),[sound:木綿.wav]
もらう,,to receive,,[sound:もらう.wav]
to receive,,もらう,,[sound:もらう.wav]
森,(もり),forest,,[sound:森.wav]
forest,,森,(もり),[sound:森.wav]
焼く,(やく),"to bake,to grill",,[sound:焼く.wav]
"to bake,to grill",,焼く,(やく),[sound:焼く.wav]
約束,(やくそく),promise,,[sound:約束.wav]
promise,,約束,(やくそく),[sound:約束.wav]
役に立つ,(やくにたつ),to be helpful,,[sound:役に立つ.wav]
to be helpful,,役に立つ,(やくにたつ),[sound:役に立つ.wav]
焼ける,(やける),"to burn,to be roasted",,[sound:焼ける.wav]
"to burn,to be roasted",,焼ける,(やける),[sound:焼ける.wav]
優しい,(やさしい),kind,,[sound:優しい.wav]
kind,,優しい,(やさしい),[sound:優しい.wav]
痩せる,(やせる),to become thin,,[sound:痩せる.wav]
to become thin,,痩せる,(やせる),[sound:痩せる.wav]
やっと,,at last,,[sound:やっと.wav]
at last,,やっと,,[sound:やっと.wav]
やはり,,"as I thought,absolutely",,[sound:やはり.wav]
"as I thought,absolutely",,やはり,,[sound:やはり.wav]
やっぱり,,"as I thought,absolutely",,[sound:やっぱり.wav]
"as I thought,absolutely",,やっぱり,,[sound:やっぱり.wav]
止む,(やむ),to stop,,[sound:止む.wav]
to stop,,止む,(やむ),[sound:止む.wav]
止める,(やめる),to stop,,[sound:止める.wav]
to stop,,止める,(やめる),[sound:止める.wav]
柔らかい,(やわらかい),soft,,[sound:柔らかい.wav]
soft,,柔らかい,(やわらかい),[sound:柔らかい.wav]
湯,(ゆ),hot water,,[sound:湯.wav]
hot water,,湯,(ゆ),[sound:湯.wav]
輸出,(ゆしゅつ),to export,,[sound:輸出.wav]
to export,,輸出,(ゆしゅつ),[sound:輸出.wav]
輸入,(ゆにゅう),to import,,[sound:輸入.wav]
to import,,輸入,(ゆにゅう),[sound:輸入.wav]
指,(ゆび),finger,,[sound:指.wav]
finger,,指,(ゆび),[sound:指.wav]
指輪,(ゆびわ),finger ring,,[sound:指輪.wav]
finger ring,,指輪,(ゆびわ),[sound:指輪.wav]
夢,(ゆめ),dream,,[sound:夢.wav]
dream,,夢,(ゆめ),[sound:夢.wav]
揺れる,(ゆれる),"to shake,to sway",,[sound:揺れる.wav]
"to shake,to sway",,揺れる,(ゆれる),[sound:揺れる.wav]
用,(よう),use,,[sound:用.wav]
use,,用,(よう),[sound:用.wav]
用意,(ようい),preparation,,[sound:用意.wav]
preparation,,用意,(ようい),[sound:用意.wav]
用事,(ようじ),things to do,,[sound:用事.wav]
things to do,,用事,(ようじ),[sound:用事.wav]
汚れる,(よごれる),to get dirty,,[sound:汚れる.wav]
to get dirty,,汚れる,(よごれる),[sound:汚れる.wav]
予習,(よしゅう),preparation for a lesson,,[sound:予習.wav]
preparation for a lesson,,予習,(よしゅう),[sound:予習.wav]
予定,(よてい),arrangement,,[sound:予定.wav]
arrangement,,予定,(よてい),[sound:予定.wav]
予約,(よやく),reservation,,[sound:予約.wav]
reservation,,予約,(よやく),[sound:予約.wav]
寄る,(よる),to visit,,[sound:寄る.wav]
to visit,,寄る,(よる),[sound:寄る.wav]
喜ぶ,(よろこぶ),to be delighted,,[sound:喜ぶ.wav]
to be delighted,,喜ぶ,(よろこぶ),[sound:喜ぶ.wav]
よろしい,,"(respectful) OK,all right",,[sound:よろしい.wav]
"(respectful) OK,all right",,よろしい,,[sound:よろしい.wav]
理由,(りゆう),reason,,[sound:理由.wav]
reason,,理由,(りゆう),[sound:理由.wav]
利用,(りよう),utilization,,[sound:利用.wav]
utilization,,利用,(りよう),[sound:利用.wav]
両方,(りょうほう),both sides,,[sound:両方.wav]
both sides,,両方,(りょうほう),[sound:両方.wav]
旅館,(りょかん),Japanese hotel,,[sound:旅館.wav]
Japanese hotel,,旅館,(りょかん),[sound:旅館.wav]
留守,(るす),absence,,[sound:留守.wav]
absence,,留守,(るす),[sound:留守.wav]
冷房,(れいぼう),air conditioning,,[sound:冷房.wav]
air conditioning,,冷房,(れいぼう),[sound:冷房.wav]
歴史,(れきし),history,,[sound:歴史.wav]
history,,歴史,(れきし),[sound:歴史.wav]
レジ,,register,,[sound:レジ.wav]
register,,レジ,,[sound:レジ.wav]
レポート,,report,,[sound:レポート.wav]
report,,レポート,,[sound:レポート.wav]
リポート,,report,,[sound:リポート.wav]
report,,リポート,,[sound:リポート.wav]
連絡,(れんらく),contact,,[sound:連絡.wav]
contact,,連絡,(れんらく),[sound:連絡.wav]
ワープロ,,word processor,,[sound:ワープロ.wav]
word processor,,ワープロ,,[sound:ワープロ.wav]
沸かす,(わかす),"to boil,to heat",,[sound:沸かす.wav]
"to boil,to heat",,沸かす,(わかす),[sound:沸かす.wav]
別れる,(わかれる),to separate,,[sound:別れる.wav]
to separate,,別れる,(わかれる),[sound:別れる.wav]
沸く,(わく),"to boil, to grow hot,to get excited",,[sound:沸く.wav]
"to boil, to grow hot,to get excited",,沸く,(わく),[sound:沸く.wav]
訳,(わけ),"meaning,reason",,[sound:訳.wav]
"meaning,reason",,訳,(わけ),[sound:訳.wav]
忘れ物,(わすれもの),lost article,,[sound:忘れ物.wav]
lost article,,忘れ物,(わすれもの),[sound:忘れ物.wav]
笑う,(わらう),"to laugh,to smile",,[sound:笑う.wav]
"to laugh,to smile",,笑う,(わらう),[sound:笑う.wav]
割合,(わりあい),"rate,ratio,percentage",,[sound:割合.wav]
"rate,ratio,percentage",,割合,(わりあい),[sound:割合.wav]
割れる,(われる),to break,,[sound:割れる.wav]
to break,,割れる,(われる),[sound:割れる.wav]
泳ぎ方,(およぎかた),way of swimming,,[sound:泳ぎ方.wav]
way of swimming,,泳ぎ方,(およぎかた),[sound:泳ぎ方.wav]
